=========================================
2024-03-04 20:15:25,627 [trainer.py] => config: ./exps/FeCAM_cifar100.json
2024-03-04 20:15:25,627 [trainer.py] => prefix: train
2024-03-04 20:15:25,627 [trainer.py] => dataset: cifar100
2024-03-04 20:15:25,627 [trainer.py] => memory_size: 0
2024-03-04 20:15:25,627 [trainer.py] => shuffle: True
2024-03-04 20:15:25,627 [trainer.py] => init_cls: 50
2024-03-04 20:15:25,627 [trainer.py] => increment: 10
2024-03-04 20:15:25,627 [trainer.py] => model_name: fecam
2024-03-04 20:15:25,627 [trainer.py] => convnet_type: resnet18
2024-03-04 20:15:25,627 [trainer.py] => device: [device(type='cuda', index=0)]
2024-03-04 20:15:25,627 [trainer.py] => seed: 1993
2024-03-04 20:15:25,627 [trainer.py] => init_epochs: 200
2024-03-04 20:15:25,628 [trainer.py] => init_lr: 0.1
2024-03-04 20:15:25,628 [trainer.py] => init_weight_decay: 0.0005
2024-03-04 20:15:25,628 [trainer.py] => batch_size: 128
2024-03-04 20:15:25,628 [trainer.py] => num_workers: 8
2024-03-04 20:15:25,628 [trainer.py] => T: 5
2024-03-04 20:15:25,628 [trainer.py] => beta: 0.5
2024-03-04 20:15:25,628 [trainer.py] => alpha1: 1
2024-03-04 20:15:25,628 [trainer.py] => alpha2: 1
2024-03-04 20:15:25,628 [trainer.py] => ncm: False
2024-03-04 20:15:25,628 [trainer.py] => tukey: False
2024-03-04 20:15:25,628 [trainer.py] => diagonal: False
2024-03-04 20:15:25,628 [trainer.py] => per_class: True
2024-03-04 20:15:25,628 [trainer.py] => full_cov: True
2024-03-04 20:15:25,628 [trainer.py] => shrink: True
2024-03-04 20:15:25,628 [trainer.py] => norm_cov: False
2024-03-04 20:15:25,628 [trainer.py] => vecnorm: False
2024-03-04 20:15:25,628 [trainer.py] => ae_type: ae
2024-03-04 20:15:25,628 [trainer.py] => epochs: 20000
2024-03-04 20:15:25,628 [trainer.py] => ae_latent_dim: 32
2024-03-04 20:15:25,628 [trainer.py] => wae_sigma: 10
2024-03-04 20:15:25,628 [trainer.py] => wae_C: 0.8
Files already downloaded and verified
Files already downloaded and verified
2024-03-04 20:15:27,265 [data_manager.py] => [68, 56, 78, 8, 23, 84, 90, 65, 74, 76, 40, 89, 3, 92, 55, 9, 26, 80, 43, 38, 58, 70, 77, 1, 85, 19, 17, 50, 28, 53, 13, 81, 45, 82, 6, 59, 83, 16, 15, 44, 91, 41, 72, 60, 79, 52, 20, 10, 31, 54, 37, 95, 14, 71, 96, 98, 97, 2, 64, 66, 42, 22, 35, 86, 24, 34, 87, 21, 99, 0, 88, 27, 18, 94, 11, 12, 47, 25, 30, 46, 62, 69, 36, 61, 7, 63, 75, 5, 32, 4, 51, 48, 73, 93, 39, 67, 29, 49, 57, 33]
2024-03-04 20:15:27,544 [fecam.py] => Learning on 0-50
/home/z1165703/miniconda3/lib/python3.11/site-packages/torch/utils/data/dataloader.py:557: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
/home/z1165703/miniconda3/lib/python3.11/site-packages/torch/utils/data/dataloader.py:557: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
Processing class: 0
Training regular Auto Encoder
Epoch:   100  |  train loss: 0.0014131844
Epoch: 18300  |  train loss: 0.0000680830
Epoch: 18400  |  train loss: 0.0000678334
Epoch: 18500  |  train loss: 0.0000678020
Epoch: 18600  |  train loss: 0.0000675746
Epoch: 18700  |  train loss: 0.0000674521
Epoch: 18800  |  train loss: 0.0000669330
Epoch: 18900  |  train loss: 0.0000665300
Epoch: 19000  |  train loss: 0.0000663208
Epoch: 19100  |  train loss: 0.0000664560
Epoch: 19200  |  train loss: 0.0000660994
Epoch: 19300  |  train loss: 0.0000658167
Epoch: 19400  |  train loss: 0.0000657138
Epoch: 19500  |  train loss: 0.0000650524
Epoch: 19600  |  train loss: 0.0000649270
Epoch: 19700  |  train loss: 0.0000648261
Epoch: 19800  |  train loss: 0.0000644299
Epoch: 19900  |  train loss: 0.0000641535
Epoch: 20000  |  train loss: 0.0000644094
Processing class: 30
Training regular Auto Encoder
Epoch:   100  |  train loss: 0.0012589603
Epoch:   200  |  train loss: 0.0003820837
Epoch:   300  |  train loss: 0.0003713241
Epoch:   400  |  train loss: 0.0003663369
Epoch:   500  |  train loss: 0.0003623245
Epoch:   600  |  train loss: 0.0003572836
Epoch:   700  |  train loss: 0.0003498294
Epoch:   800  |  train loss: 0.0003391091
Epoch:   900  |  train loss: 0.0003278262
Epoch:  1000  |  train loss: 0.0003155413
Epoch:  1100  |  train loss: 0.0003091820
Epoch:  1200  |  train loss: 0.0003050481
Epoch:  1300  |  train loss: 0.0003008469
Epoch:  1400  |  train loss: 0.0002970492
Epoch:  1500  |  train loss: 0.0002927852
Epoch:  1600  |  train loss: 0.0002872840
Epoch:  1700  |  train loss: 0.0002751784
Epoch:  1800  |  train loss: 0.0002605899
Epoch:  1900  |  train loss: 0.0002523061
Epoch:  2000  |  train loss: 0.0002462634
Epoch:  2100  |  train loss: 0.0002414774
Epoch:  2200  |  train loss: 0.0002365134
Epoch:  2300  |  train loss: 0.0002317929
Epoch:  2400  |  train loss: 0.0002269352
Epoch:  2500  |  train loss: 0.0002230358
Epoch:  2600  |  train loss: 0.0002188035
Epoch:  2700  |  train loss: 0.0002152429
Epoch:  2800  |  train loss: 0.0002116891
Epoch:  2900  |  train loss: 0.0002087120
Epoch:  3000  |  train loss: 0.0002053764
Epoch:  3100  |  train loss: 0.0002023143
Epoch:  3200  |  train loss: 0.0001995547
Epoch:  3300  |  train loss: 0.0001968449
Epoch:  3400  |  train loss: 0.0001941659
Epoch:  3500  |  train loss: 0.0001917162
Epoch:  3600  |  train loss: 0.0001894308
Epoch:  3700  |  train loss: 0.0001869116
Epoch:  3800  |  train loss: 0.0001846591
Epoch:  3900  |  train loss: 0.0001822884
Epoch:  4000  |  train loss: 0.0001804170
Epoch:  4100  |  train loss: 0.0001779378
Epoch:  4200  |  train loss: 0.0001758557
Epoch:  4300  |  train loss: 0.0001738977
Epoch:  4400  |  train loss: 0.0001713411
Epoch:  4500  |  train loss: 0.0001690100
Epoch:  4600  |  train loss: 0.0001665676
Epoch:  4700  |  train loss: 0.0001644607
Epoch:  4800  |  train loss: 0.0001622668
Epoch:  4900  |  train loss: 0.0001600644
Epoch:  5000  |  train loss: 0.0001585696
Epoch:  5100  |  train loss: 0.0001560700
Epoch:  5200  |  train loss: 0.0001539697
Epoch:  5300  |  train loss: 0.0001519449
Epoch:  5400  |  train loss: 0.0001504684
Epoch:  5500  |  train loss: 0.0001488688
Epoch:  5600  |  train loss: 0.0001469576
Epoch:  5700  |  train loss: 0.0001453661
Epoch:  5800  |  train loss: 0.0001441369
Epoch:  5900  |  train loss: 0.0001425689
Epoch:  6000  |  train loss: 0.0001411537
Epoch:  6100  |  train loss: 0.0001395766
Epoch:  6200  |  train loss: 0.0001379473
Epoch:  6300  |  train loss: 0.0001367555
Epoch:  6400  |  train loss: 0.0001352804
Epoch:  6500  |  train loss: 0.0001340498
Epoch:  6600  |  train loss: 0.0001324936
Epoch:  6700  |  train loss: 0.0001309575
Epoch:  6800  |  train loss: 0.0001296180
Epoch:  6900  |  train loss: 0.0001282882
Epoch:  7000  |  train loss: 0.0001268898
Epoch:  7100  |  train loss: 0.0001252813
Epoch:  7200  |  train loss: 0.0001243326
Epoch:  7300  |  train loss: 0.0001232651
Epoch:  7400  |  train loss: 0.0001218221
Epoch:  7500  |  train loss: 0.0001205052
Epoch:  7600  |  train loss: 0.0001192390
Epoch:  7700  |  train loss: 0.0001190278
Epoch:  7800  |  train loss: 0.0001171498
Epoch:  7900  |  train loss: 0.0001161719
Epoch:  8000  |  train loss: 0.0001154898
Epoch:  8100  |  train loss: 0.0001140767
Epoch:  8200  |  train loss: 0.0001134119
Epoch:  8300  |  train loss: 0.0001123537
Epoch:  8400  |  train loss: 0.0001113679
Epoch:  8500  |  train loss: 0.0001112928
Epoch:  8600  |  train loss: 0.0001096146
Epoch:  8700  |  train loss: 0.0001093157
Epoch:  8800  |  train loss: 0.0001080439
Epoch:  8900  |  train loss: 0.0001072188
Epoch:  9000  |  train loss: 0.0001064834
Epoch:  9100  |  train loss: 0.0001053415
Epoch:  9200  |  train loss: 0.0001045417
Epoch:  9300  |  train loss: 0.0001041597
Epoch:  9400  |  train loss: 0.0001036987
Epoch:  9500  |  train loss: 0.0001025474
Epoch:  9600  |  train loss: 0.0001017716
Epoch:  9700  |  train loss: 0.0001016357
Epoch:  9800  |  train loss: 0.0001004631
Epoch:  9900  |  train loss: 0.0000995187
Epoch: 10000  |  train loss: 0.0000997128
Epoch: 10100  |  train loss: 0.0000983755
Epoch: 10200  |  train loss: 0.0000978846
Epoch: 10300  |  train loss: 0.0000972088
Epoch: 10400  |  train loss: 0.0000968492
Epoch: 10500  |  train loss: 0.0000960151
Epoch: 10600  |  train loss: 0.0000955339
Epoch: 10700  |  train loss: 0.0000949377
Epoch: 10800  |  train loss: 0.0000944868
Epoch: 10900  |  train loss: 0.0000932691
Epoch: 11000  |  train loss: 0.0000925273
Epoch: 11100  |  train loss: 0.0000920323
Epoch: 11200  |  train loss: 0.0000913555
Epoch: 11300  |  train loss: 0.0000910717
Epoch: 11400  |  train loss: 0.0000905783
Epoch: 11500  |  train loss: 0.0000895736
Epoch: 11600  |  train loss: 0.0000897092
Epoch: 11700  |  train loss: 0.0000888815
Epoch: 11800  |  train loss: 0.0000884274
Epoch: 11900  |  train loss: 0.0000875181
Epoch: 12000  |  train loss: 0.0000870898
Epoch: 12100  |  train loss: 0.0000863908
Epoch: 12200  |  train loss: 0.0000862858
Epoch: 12300  |  train loss: 0.0000854474
Epoch: 12400  |  train loss: 0.0000854892
Epoch: 12500  |  train loss: 0.0000845525
Epoch: 12600  |  train loss: 0.0000839696
Epoch: 12700  |  train loss: 0.0000839368
Epoch: 12800  |  train loss: 0.0000832778
Epoch: 12900  |  train loss: 0.0000829823
Epoch: 13000  |  train loss: 0.0000822201
Epoch: 13100  |  train loss: 0.0000818668
Epoch: 13200  |  train loss: 0.0000818035
Epoch: 13300  |  train loss: 0.0000815026
Epoch: 13400  |  train loss: 0.0000809083
Epoch: 13500  |  train loss: 0.0000800865
Epoch: 13600  |  train loss: 0.0000803059
Epoch: 13700  |  train loss: 0.0000791265
Epoch: 13800  |  train loss: 0.0000788363
Epoch: 13900  |  train loss: 0.0000782304
Epoch: 14000  |  train loss: 0.0000780832
Epoch: 14100  |  train loss: 0.0000775176
Epoch: 14200  |  train loss: 0.0000774734
Epoch: 14300  |  train loss: 0.0000770969
Epoch: 14400  |  train loss: 0.0000765983
Epoch: 14500  |  train loss: 0.0000764010
Epoch: 14600  |  train loss: 0.0000754436
Epoch: 14700  |  train loss: 0.0000754484
Epoch: 14800  |  train loss: 0.0000751257
Epoch: 14900  |  train loss: 0.0000743801
Epoch: 15000  |  train loss: 0.0000738065
Epoch: 15100  |  train loss: 0.0000737207
Epoch: 15200  |  train loss: 0.0000733240
Epoch: 15300  |  train loss: 0.0000728223
Epoch: 15400  |  train loss: 0.0000724290
Epoch: 15500  |  train loss: 0.0000719140
Epoch: 15600  |  train loss: 0.0000716122
Epoch: 15700  |  train loss: 0.0000715404
Epoch: 15800  |  train loss: 0.0000707332
Epoch: 15900  |  train loss: 0.0000706698
Epoch: 16000  |  train loss: 0.0000698786
Epoch: 16100  |  train loss: 0.0000700685
Epoch: 16200  |  train loss: 0.0000693290
Epoch: 16300  |  train loss: 0.0000691576
Epoch: 16400  |  train loss: 0.0000687919
Epoch: 16500  |  train loss: 0.0000685867
Epoch: 16600  |  train loss: 0.0000678132
Epoch: 16700  |  train loss: 0.0000677462
Epoch: 16800  |  train loss: 0.0000672730
Epoch: 16900  |  train loss: 0.0000670358
Epoch: 17000  |  train loss: 0.0000670371
Epoch: 17100  |  train loss: 0.0000664075
Epoch: 17200  |  train loss: 0.0000660582
Epoch: 17300  |  train loss: 0.0000656208
Epoch: 17400  |  train loss: 0.0000652390
Epoch: 17500  |  train loss: 0.0000650957
Epoch: 17600  |  train loss: 0.0000649116
Epoch: 17700  |  train loss: 0.0000647621
Epoch: 17800  |  train loss: 0.0000639012
Epoch: 17900  |  train loss: 0.0000636643
Epoch: 18000  |  train loss: 0.0000636357
Epoch: 18100  |  train loss: 0.0000630698
Epoch: 18200  |  train loss: 0.0000632686
Epoch: 18300  |  train loss: 0.0000624877
Epoch: 18400  |  train loss: 0.0000621978
Epoch: 18500  |  train loss: 0.0000620562
Epoch: 18600  |  train loss: 0.0000620004
Epoch: 18700  |  train loss: 0.0000615920
Epoch: 18800  |  train loss: 0.0000611730
Epoch: 18900  |  train loss: 0.0000611677
Epoch: 19000  |  train loss: 0.0000610244
Epoch: 19100  |  train loss: 0.0000606229
Epoch: 19200  |  train loss: 0.0000601562
Epoch: 19300  |  train loss: 0.0000606397
Epoch: 19400  |  train loss: 0.0000599099
Epoch: 19500  |  train loss: 0.0000596284
Epoch: 19600  |  train loss: 0.0000593562
Epoch: 19700  |  train loss: 0.0000588519
Epoch: 19800  |  train loss: 0.0000588033
Epoch: 19900  |  train loss: 0.0000587020
Epoch: 20000  |  train loss: 0.0000583587
Processing class: 31
Training regular Auto Encoder
Epoch:   100  |  train loss: 0.0010713198
Epoch:   200  |  train loss: 0.0003143586
Epoch:   300  |  train loss: 0.0003039455
Epoch:   400  |  train loss: 0.0003004397
Epoch:   500  |  train loss: 0.0002978291
Epoch:   600  |  train loss: 0.0002948120
Epoch:   700  |  train loss: 0.0002909493
Epoch:   800  |  train loss: 0.0002869782
Epoch:   900  |  train loss: 0.0002834930
Epoch:  1000  |  train loss: 0.0002807796
Epoch:  1100  |  train loss: 0.0002778161
Epoch:  1200  |  train loss: 0.0002744987
Epoch:  1300  |  train loss: 0.0002678052
Epoch:  1400  |  train loss: 0.0002608405
Epoch:  1500  |  train loss: 0.0002563210
Epoch:  1600  |  train loss: 0.0002522270
Epoch:  1700  |  train loss: 0.0002473856
Epoch:  1800  |  train loss: 0.0002424365
Epoch:  1900  |  train loss: 0.0002370646
Epoch:  2000  |  train loss: 0.0002290905
Epoch:  2100  |  train loss: 0.0002220537
Epoch:  2200  |  train loss: 0.0002175056
Epoch:  2300  |  train loss: 0.0002139755
Epoch:  2400  |  train loss: 0.0002104382
Epoch:  2500  |  train loss: 0.0002076037
Epoch:  2600  |  train loss: 0.0002045577
Epoch:  2700  |  train loss: 0.0002008967
Epoch:  2800  |  train loss: 0.0001976727
Epoch:  2900  |  train loss: 0.0001950453
Epoch:  3000  |  train loss: 0.0001922692
Epoch:  3100  |  train loss: 0.0001892436
Epoch:  3200  |  train loss: 0.0001864245
Epoch:  3300  |  train loss: 0.0001842405
Epoch:  3400  |  train loss: 0.0001822007
Epoch:  3500  |  train loss: 0.0001800109
Epoch:  3600  |  train loss: 0.0001778652
Epoch:  3700  |  train loss: 0.0001759852
Epoch:  3800  |  train loss: 0.0001740506
Epoch:  3900  |  train loss: 0.0001719821
Epoch:  4000  |  train loss: 0.0001697470
Epoch:  4100  |  train loss: 0.0001671548
Epoch:  4200  |  train loss: 0.0001644385
Epoch:  4300  |  train loss: 0.0001619408
Epoch:  4400  |  train loss: 0.0001593643
Epoch:  4500  |  train loss: 0.0001562589
Epoch:  4600  |  train loss: 0.0001535135
Epoch:  4700  |  train loss: 0.0001503489
Epoch:  4800  |  train loss: 0.0001475122
Epoch:  4900  |  train loss: 0.0001442157
Epoch:  5000  |  train loss: 0.0001410689
Epoch:  5100  |  train loss: 0.0001385796
Epoch:  5200  |  train loss: 0.0001357928
Epoch:  5300  |  train loss: 0.0001334012
Epoch:  5400  |  train loss: 0.0001309896
Epoch:  5500  |  train loss: 0.0001289234
Epoch:  5600  |  train loss: 0.0001266177
Epoch:  5700  |  train loss: 0.0001242519
Epoch:  5800  |  train loss: 0.0001218573
Epoch:  5900  |  train loss: 0.0001194690
Epoch:  6000  |  train loss: 0.0001171431
Epoch:  6100  |  train loss: 0.0001150637
Epoch:  6200  |  train loss: 0.0001130757
Epoch:  6300  |  train loss: 0.0001113642
Epoch:  6400  |  train loss: 0.0001096406
Epoch:  6500  |  train loss: 0.0001077021
Epoch:  6600  |  train loss: 0.0001059252
Epoch:  6700  |  train loss: 0.0001046644
Epoch:  6800  |  train loss: 0.0001029951
Epoch:  6900  |  train loss: 0.0001015623
Epoch:  7000  |  train loss: 0.0001001456
Epoch:  7100  |  train loss: 0.0000988127
Epoch:  7200  |  train loss: 0.0000975278
Epoch:  7300  |  train loss: 0.0000961407
Epoch:  7400  |  train loss: 0.0000950120
Epoch:  7500  |  train loss: 0.0000938949
Epoch:  7600  |  train loss: 0.0000927753
Epoch:  7700  |  train loss: 0.0000918755
Epoch:  7800  |  train loss: 0.0000906233
Epoch:  7900  |  train loss: 0.0000896214
Epoch:  8000  |  train loss: 0.0000887412
Epoch:  8100  |  train loss: 0.0000876916
Epoch:  8200  |  train loss: 0.0000870424
Epoch:  8300  |  train loss: 0.0000862626
Epoch:  8400  |  train loss: 0.0000853054
Epoch:  8500  |  train loss: 0.0000843860
Epoch:  8600  |  train loss: 0.0000836420
Epoch:  8700  |  train loss: 0.0000828572
Epoch:  8800  |  train loss: 0.0000818436
Epoch:  8900  |  train loss: 0.0000813585
Epoch:  9000  |  train loss: 0.0000805410
Epoch:  9100  |  train loss: 0.0000799299
Epoch:  9200  |  train loss: 0.0000792777
Epoch:  9300  |  train loss: 0.0000786038
Epoch:  9400  |  train loss: 0.0000778672
Epoch:  9500  |  train loss: 0.0000772210
Epoch:  9600  |  train loss: 0.0000767167
Epoch:  9700  |  train loss: 0.0000759647
Epoch:  9800  |  train loss: 0.0000756126
Epoch:  9900  |  train loss: 0.0000747947
Epoch: 10000  |  train loss: 0.0000740968
Epoch: 10100  |  train loss: 0.0000736671
Epoch: 10200  |  train loss: 0.0000731830
Epoch: 10300  |  train loss: 0.0000723729
Epoch: 10400  |  train loss: 0.0000720259
Epoch: 10500  |  train loss: 0.0000712702
Epoch: 10600  |  train loss: 0.0000710056
Epoch: 10700  |  train loss: 0.0000702891
Epoch: 10800  |  train loss: 0.0000698374
Epoch: 10900  |  train loss: 0.0000692060
Epoch: 11000  |  train loss: 0.0000688054
Epoch: 11100  |  train loss: 0.0000686916
Epoch: 11200  |  train loss: 0.0000679307
Epoch: 11300  |  train loss: 0.0000673014
Epoch: 11400  |  train loss: 0.0000668349
Epoch: 11500  |  train loss: 0.0000663843
Epoch: 11600  |  train loss: 0.0000660025
Epoch: 11700  |  train loss: 0.0000655857
Epoch: 11800  |  train loss: 0.0000650698
Epoch: 11900  |  train loss: 0.0000646322
Epoch: 12000  |  train loss: 0.0000643379
Epoch: 12100  |  train loss: 0.0000638818
Epoch: 12200  |  train loss: 0.0000635202
Epoch: 12300  |  train loss: 0.0000631228
Epoch: 12400  |  train loss: 0.0000628883
Epoch: 12500  |  train loss: 0.0000621648
Epoch: 12600  |  train loss: 0.0000617380
Epoch: 12700  |  train loss: 0.0000616636
Epoch: 12800  |  train loss: 0.0000612994
Epoch: 12900  |  train loss: 0.0000605888
Epoch: 13000  |  train loss: 0.0000601746
Epoch: 13100  |  train loss: 0.0000601332
Epoch: 13200  |  train loss: 0.0000596392
Epoch: 13300  |  train loss: 0.0000591793
Epoch: 13400  |  train loss: 0.0000586126
Epoch: 13500  |  train loss: 0.0000585194
Epoch: 13600  |  train loss: 0.0000581209
Epoch: 13700  |  train loss: 0.0000578696
Epoch: 13800  |  train loss: 0.0000575938
Epoch: 13900  |  train loss: 0.0000569528
Epoch: 14000  |  train loss: 0.0000565944
Epoch: 14100  |  train loss: 0.0000564569
Epoch: 14200  |  train loss: 0.0000560209
Epoch: 14300  |  train loss: 0.0000556298
Epoch: 14400  |  train loss: 0.0000553962
Epoch: 14500  |  train loss: 0.0000552503
Epoch: 14600  |  train loss: 0.0000545308
Epoch: 14700  |  train loss: 0.0000544294
Epoch: 14800  |  train loss: 0.0000541895
Epoch: 14900  |  train loss: 0.0000543046
Epoch: 15000  |  train loss: 0.0000536085
Epoch: 15100  |  train loss: 0.0000534650
Epoch: 15200  |  train loss: 0.0000529022
Epoch: 15300  |  train loss: 0.0000525918
Epoch: 15400  |  train loss: 0.0000524661
Epoch: 15500  |  train loss: 0.0000519694
Epoch: 15600  |  train loss: 0.0000519683
Epoch: 15700  |  train loss: 0.0000513627
Epoch: 15800  |  train loss: 0.0000512158
Epoch: 15900  |  train loss: 0.0000508797
Epoch: 16000  |  train loss: 0.0000509062
Epoch: 16100  |  train loss: 0.0000504914
Epoch: 16200  |  train loss: 0.0000502391
Epoch: 16300  |  train loss: 0.0000498406
Epoch: 16400  |  train loss: 0.0000495959
Epoch: 16500  |  train loss: 0.0000493062
Epoch: 16600  |  train loss: 0.0000492260
Epoch: 16700  |  train loss: 0.0000494773
Epoch: 16800  |  train loss: 0.0000486507
Epoch: 16900  |  train loss: 0.0000484892
Epoch: 17000  |  train loss: 0.0000482720
Epoch: 17100  |  train loss: 0.0000480060
Epoch: 17200  |  train loss: 0.0000477651
Epoch: 17300  |  train loss: 0.0000478173
Epoch: 17400  |  train loss: 0.0000473956
Epoch: 17500  |  train loss: 0.0000473137
Epoch: 17600  |  train loss: 0.0000467743
Epoch: 17700  |  train loss: 0.0000465909
Epoch: 17800  |  train loss: 0.0000463164
Epoch: 17900  |  train loss: 0.0000463402
Epoch: 18000  |  train loss: 0.0000464077
Epoch: 18100  |  train loss: 0.0000457894
Epoch: 18200  |  train loss: 0.0000456881
Epoch: 18300  |  train loss: 0.0000455979
Epoch: 18400  |  train loss: 0.0000451725
Epoch: 18500  |  train loss: 0.0000450687
Epoch: 18600  |  train loss: 0.0000449223
Epoch: 18700  |  train loss: 0.0000447774
Epoch: 18800  |  train loss: 0.0000446009
Epoch: 18900  |  train loss: 0.0000443206
Epoch: 19000  |  train loss: 0.0000444770
Epoch: 19100  |  train loss: 0.0000441219
Epoch: 19200  |  train loss: 0.0000438343
Epoch: 19300  |  train loss: 0.0000437071
Epoch: 19400  |  train loss: 0.0000434766
Epoch: 19500  |  train loss: 0.0000431347
Epoch: 19600  |  train loss: 0.0000431382
Epoch: 19700  |  train loss: 0.0000430191
Epoch: 19800  |  train loss: 0.0000426643
Epoch: 19900  |  train loss: 0.0000424534
Epoch: 20000  |  train loss: 0.0000424413
Processing class: 32
Training regular Auto Encoder
Epoch:   100  |  train loss: 0.0008137391
Epoch:   200  |  train loss: 0.0003459088
Epoch:   300  |  train loss: 0.0003406342
Epoch:   400  |  train loss: 0.0003384564
Epoch:   500  |  train loss: 0.0003368082
Epoch:   600  |  train loss: 0.0003353573
Epoch:   700  |  train loss: 0.0003339552
Epoch:   800  |  train loss: 0.0003324954
Epoch:   900  |  train loss: 0.0003308342
Epoch:  1000  |  train loss: 0.0003289366
Epoch:  1100  |  train loss: 0.0003270525
Epoch:  1200  |  train loss: 0.0003253497
Epoch:  1300  |  train loss: 0.0003238939
Epoch:  1400  |  train loss: 0.0003228483
Epoch:  1500  |  train loss: 0.0003219636
Epoch:  1600  |  train loss: 0.0003214130
Epoch:  1700  |  train loss: 0.0003204932
Epoch:  1800  |  train loss: 0.0003197162
Epoch:  1900  |  train loss: 0.0003186535
Epoch:  2000  |  train loss: 0.0003165760
Epoch:  2100  |  train loss: 0.0003121935
Epoch:  2200  |  train loss: 0.0003069891
Epoch:  2300  |  train loss: 0.0003005881
Epoch:  2400  |  train loss: 0.0002929731
Epoch:  2500  |  train loss: 0.0002850777
Epoch:  2600  |  train loss: 0.0002786782
Epoch:  2700  |  train loss: 0.0002695605
Epoch:  2800  |  train loss: 0.0002602853
Epoch:  2900  |  train loss: 0.0002541233
Epoch:  3000  |  train loss: 0.0002493764
Epoch:  3100  |  train loss: 0.0002452821
Epoch:  3200  |  train loss: 0.0002412668
Epoch:  3300  |  train loss: 0.0002373682
Epoch:  3400  |  train loss: 0.0002330190
Epoch:  3500  |  train loss: 0.0002285418
Epoch:  3600  |  train loss: 0.0002242457
Epoch:  3700  |  train loss: 0.0002198264
Epoch:  3800  |  train loss: 0.0002157763
Epoch:  3900  |  train loss: 0.0002116575
Epoch:  4000  |  train loss: 0.0002079969
Epoch:  4100  |  train loss: 0.0002040595
Epoch:  4200  |  train loss: 0.0002005905
Epoch:  4300  |  train loss: 0.0001972691
Epoch:  4400  |  train loss: 0.0001942952
Epoch:  4500  |  train loss: 0.0001914867
Epoch:  4600  |  train loss: 0.0001886459
Epoch:  4700  |  train loss: 0.0001863249
Epoch:  4800  |  train loss: 0.0001835681
Epoch:  4900  |  train loss: 0.0001812139
Epoch:  5000  |  train loss: 0.0001789855
Epoch:  5100  |  train loss: 0.0001766315
Epoch:  5200  |  train loss: 0.0001743433
Epoch:  5300  |  train loss: 0.0001719664
Epoch:  5400  |  train loss: 0.0001700058
Epoch:  5500  |  train loss: 0.0001676310
Epoch:  5600  |  train loss: 0.0001653607
Epoch:  5700  |  train loss: 0.0001637249
Epoch:  5800  |  train loss: 0.0001612338
Epoch:  5900  |  train loss: 0.0001595285
Epoch:  6000  |  train loss: 0.0001573400
Epoch:  6100  |  train loss: 0.0001557098
Epoch:  6200  |  train loss: 0.0001536394
Epoch:  6300  |  train loss: 0.0001518054
Epoch:  6400  |  train loss: 0.0001496093
Epoch:  6500  |  train loss: 0.0001479512
Epoch:  6600  |  train loss: 0.0001457498
Epoch:  6700  |  train loss: 0.0001443292
Epoch:  6800  |  train loss: 0.0001426405
Epoch:  6900  |  train loss: 0.0001407365
Epoch:  7000  |  train loss: 0.0001390585
Epoch:  7100  |  train loss: 0.0001371518
Epoch:  7200  |  train loss: 0.0001360580
Epoch:  7300  |  train loss: 0.0001345245
Epoch:  7400  |  train loss: 0.0001332915
Epoch:  7500  |  train loss: 0.0001317679
Epoch:  7600  |  train loss: 0.0001299863
Epoch:  7700  |  train loss: 0.0001289797
Epoch:  7800  |  train loss: 0.0001277710
Epoch:  7900  |  train loss: 0.0001268089
Epoch:  8000  |  train loss: 0.0001255087
Epoch:  8100  |  train loss: 0.0001241936
Epoch:  8200  |  train loss: 0.0001228295
Epoch:  8300  |  train loss: 0.0001218764
Epoch:  8400  |  train loss: 0.0001209168
Epoch:  8500  |  train loss: 0.0001197068
Epoch:  8600  |  train loss: 0.0001188642
Epoch:  8700  |  train loss: 0.0001180169
Epoch:  8800  |  train loss: 0.0001169000
Epoch:  8900  |  train loss: 0.0001158317
Epoch:  9000  |  train loss: 0.0001155461
Epoch:  9100  |  train loss: 0.0001141027
Epoch:  9200  |  train loss: 0.0001131161
Epoch:  9300  |  train loss: 0.0001124246
Epoch:  9400  |  train loss: 0.0001116345
Epoch:  9500  |  train loss: 0.0001108896
Epoch:  9600  |  train loss: 0.0001098683
Epoch:  9700  |  train loss: 0.0001096407
Epoch:  9800  |  train loss: 0.0001082892
Epoch:  9900  |  train loss: 0.0001075372
Epoch: 10000  |  train loss: 0.0001072080
Epoch: 10100  |  train loss: 0.0001063485
Epoch: 10200  |  train loss: 0.0001052817
Epoch: 10300  |  train loss: 0.0001045366
Epoch: 10400  |  train loss: 0.0001040281
Epoch: 10500  |  train loss: 0.0001032403
Epoch: 10600  |  train loss: 0.0001024541
Epoch: 10700  |  train loss: 0.0001016279
Epoch: 10800  |  train loss: 0.0001010773
Epoch: 10900  |  train loss: 0.0001002939
Epoch: 11000  |  train loss: 0.0000993243
